id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
usual,USUAL,Usual,base,base,,0.0981,95265195.00,107037410.00,26403988.00,,1.09,-8.51,2.98,-44.17,16.50,-60.20,2.60,-34.20,0.1125,1.6100,970107773.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.177Z
degen-base,DEGEN,Degen,base,base,,0.0039,90698729.00,142835714.00,15823499.00,947144.60,0.01,-10.41,-6.30,-46.41,-19.70,-90.40,-5.70,-41.60,0.0043,0.0645,23472864671.76,,0.0036969560,0.0048223352,27.26,0.0042913304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.179Z
dola-usd,DOLA,DOLA,base,base,,0.9983,89017532.00,198886397.00,2159128.00,2177266.30,0.00,-0.10,-0.03,-0.20,114.20,-45.80,10.90,23.30,0.9994,1.8700,89175620.36,,0.9868953835,1.0009179723,51.10,0.9939179533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.181Z
g-token,G,Gravity (by Galxe),base,base,,0.0122,88341832.00,146570712.00,11707763.00,223507.50,0.43,-8.50,-6.16,-28.57,2.60,-2.70,-7.90,-27.80,0.0135,0.0917,7232700000.00,,0.0120159707,0.0140451596,16.34,0.0133676302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.178Z
yield-guild-games,YGG,Yield Guild Games,base,base,,0.1644,86760380.00,164996814.00,22288713.00,351558.80,0.22,-11.57,-4.21,-32.25,64.50,-48.60,-6.40,-23.20,0.1865,11.1700,525685583.60,,0.1596638986,0.2020869242,22.64,0.1896739501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.179Z
b3,B3,B3 (Base),base,base,,0.0031,84422087.00,309612564.00,16697740.00,1567028.80,-0.22,-0.38,0.96,-49.78,11.60,2.20,11.20,-37.30,0.0033,0.0183,27267009247.73,,0.0028427856,0.0032824341,41.24,0.0031127976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.179Z
solidus-aitech,AITECH,Solidus Ai Tech,base,base,,0.0540,83653645.00,107271691.00,36308755.00,339879.90,0.10,-16.04,11.19,-18.57,14.90,63.10,1.80,-17.30,0.0685,0.4939,1550474210.00,,0.0503262369,0.0743884165,26.54,0.0622467257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.185Z
harrypotterobamasonic10in,BITCOIN,HarryPotterObamaSonic10Inu (ETH),base,base,,0.0756,75844686.00,75844686.00,12325484.00,91211.70,3.41,-17.52,17.12,-15.19,-57.30,205.00,9.10,-15.10,0.0922,0.3734,999798155.00,,0.0718049125,0.1054103854,7.13,0.0901202852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.181Z
moonwell-flagship-eth-morpho-vault,MWETH,Moonwell Flagship ETH (Morpho Vault),base,base,,2505.5300,75320202.00,75320202.00,886.11,30640.70,-0.21,-9.98,0.92,-6.37,-93.50,-23.80,0.20,-3.80,2791.6200,2910.5600,30040.00,,2441.1057411424,2840.0621189580,16.22,2587.0394350841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.184Z
unit-00-rei,REI,Rei,base,base,,0.0711,71119051.00,71119051.00,1222648.00,4599011.40,5.91,-5.19,18.54,30.48,-1.00,-39.50,9.70,18.10,0.0796,0.1790,1000000000.00,,0.0625349436,0.0906334505,26.73,0.0776742692,,,,,,,,,,,,,,,,,,,,,,,,,,0.18336585694098725,-27.75,,,,,9168,218,0.2847778625913506,52.88,,,,,9168,217,2025-06-13T08:45:15.183Z
balancer,BAL,Balancer,base,base,,1.0320,65758870.00,70860714.00,11988432.00,2443.30,0.39,-7.82,1.03,-13.83,-11.90,1.60,-1.50,-12.10,1.1300,74.4500,63745743.21,,1.0030102286,1.1623704155,34.29,1.1020027418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.181Z
osaka-protocol,OSAK,Osaka Protocol,base,base,,0.0000,58948211.00,58948211.00,74547.00,111295.70,0.33,-14.08,-13.08,-51.53,-17.30,-58.90,-16.20,-49.10,0.0000,0.0000,761459784660251.20,761459784660251.20,0.0000000924,0.0000001111,32.20,0.0000001002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.179Z
0xe28eb0b9a8c45f1f941d2734ca40500224afb50c-prototype,$BWB,BaseWithBall,base,virtuals,,0.0000,16313.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,8.00,290817605.77,29.08,11418121.08,1.14,11418121.08,1.14,11418121.08,1.14,11418121.08,1.14,0.00,0.00,0xb78a2244013bb61592cee3104e0e2c0a3094adaf,11418120.80,1.10,,,True,False,0.00,1,1.14,,,,,,,,,,,,,,,,,2025-06-13T08:40:04.844Z
0x48d7d18c7908f0e8c789f38076cb97bc1e4c505b-prototype,NPC,NPC,base,virtuals,,0.0000,15945.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,231782606.12,23.18,70857.05,0.01,70857.05,0.01,70857.05,0.01,70857.05,0.01,0.00,0.00,0xbc5e44596816cbe3d45318a3a124f8328c417cde,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:39:57.304Z
ecomi,OMI,ECOMI,base,base,,0.0002,56850298.00,65228475.00,1566538.00,254698.70,0.16,-3.57,3.12,0.29,18.30,30.10,0.30,-2.40,0.0002,0.0134,270951644947.13,,0.0002032427,0.0002252656,42.97,0.0002158220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.182Z
magic-internet-money,MIM,Magic Internet Money (Ethereum),base,base,,0.9990,55417808.00,182104409.00,5984.54,,-0.07,1.22,-0.09,-0.12,336.30,-95.40,0.00,0.00,1.0010,1.1900,55611860.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.183Z
propy,PRO,Propy,base,base,,0.9241,53543656.00,92481534.00,9491885.00,206112.20,-0.13,-8.90,8.34,12.42,-50.00,26.20,6.20,13.10,1.0210,5.1500,57896591.39,,0.8765091546,1.0636149230,29.66,1.0031985697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.189Z
sosovalue,SOSO,SoSoValue,base,base,,0.4546,52421965.00,455315628.00,11635384.00,555524.20,-0.40,-8.87,-3.02,-22.59,203.20,59.00,16.10,32.10,0.5102,1.4200,115133243.00,,0.4226421147,0.5111029033,32.36,0.4671984178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.190Z
zentry,ZENT,Zentry,base,base,,0.0074,52245943.00,72350794.00,10919180.00,272019.60,0.73,-12.67,-9.71,-34.93,-10.80,33.40,-9.70,-33.20,0.0085,0.0453,7009612051.59,,0.0072530294,0.0090303641,16.28,0.0083971262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.181Z
particle-network,PARTI,Particle Network,base,base,,0.2219,51701463.00,221894689.00,33311984.00,934840.20,-0.70,-8.58,1.34,-40.69,-32.90,-56.80,3.00,-38.30,0.2433,0.4192,233000000.00,,0.2147852499,0.2688678873,28.25,0.2469663470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.188Z
ski-mask-dog,SKI,Ski Mask Dog,base,base,,0.0519,51388724.00,51388724.00,1903796.00,2144289.50,3.35,-9.39,-6.91,-53.05,1.00,-18.90,-7.30,-50.20,0.0594,0.3581,1000000000.00,,0.0429752857,0.0668397250,34.83,0.0582100845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.182Z
vaderai-by-virtuals,VADER,VaderAI by Virtuals,base,virtuals,,0.0512,51049675.00,51049675.00,2280951.00,2396027.60,1.18,-8.86,38.94,27.21,66.90,0.40,30.60,43.30,0.0589,0.1583,996739513.20,996739513.20,0.0475700854,0.0666725666,32.65,0.0570236337,221488,0.18,208822.00,2577804.87,0.26,3919703.34,0.39,79852685.93,8.01,125784777.94,12.62,152442487.17,15.29,8410402.20,974448.00,0x5e7d12ca213cbe86b3a538d87a776c7ca2485988,,,,,False,False,0.00,1,,6.215599010479497,43.82,,,,,38396,891,4.978045064487781,286.6,,,,,38396,872,2025-06-13T08:36:05.391Z
cartesi,CTSI,Cartesi,base,base,,0.0573,49990648.00,57321751.00,6629978.00,,-0.32,-9.96,-2.15,-32.21,-20.60,-19.30,-4.90,-29.80,0.0640,1.7400,872106093.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.182Z
researchcoin,RSC,ResearchCoin,base,base,,0.4355,49919888.00,435527378.00,623740.00,752748.10,0.79,-12.26,16.93,-24.58,33.60,54.00,10.90,-24.10,0.4966,1.5100,114619403.60,,0.4033648709,0.5465342952,32.67,0.4904703135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.707Z
web-3-dollar,USD3,Web 3 Dollar,base,base,,1.0490,49866978.00,49866978.00,29696.00,,0.00,-0.08,-0.18,-0.15,278.30,216.80,0.10,11.60,1.0510,1.1700,47519662.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.187Z
usd,USD+,Overnight.fi USD+,base,base,,0.9998,48070706.00,48070706.00,671863.00,,0.12,-0.01,0.00,0.10,46.60,-6.70,-0.10,-0.10,1.0020,1.2500,48085096.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.186Z
mountain-protocol-usdm,USDM,Mountain Protocol USD,base,base,,0.9979,47898519.00,47898519.00,67980.00,95166.20,0.00,0.14,-0.18,-0.07,-78.10,-96.30,-0.10,-0.20,0.9996,1.1600,48000500.64,,0.9939989401,1.0071647240,53.11,1.0001523594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.186Z
hunt-token,HUNT,Hunt,base,base,,0.2389,47521497.00,47521497.00,3274081.00,558373.80,-0.20,-5.78,-3.56,-13.12,-37.30,26.90,-3.90,-12.00,0.2541,1.4600,198912688.00,,0.2357668847,0.2643433166,22.04,0.2532505859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.184Z
bim-2,BIM,BIM,base,base,,1.5800,47397960.00,47397960.00,111160.00,1538684.10,0.15,-7.91,3.26,-4.60,4.70,-5.10,0.50,-2.50,1.7200,1.7900,30000000.00,,,,51.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.193Z
samur-ai-by-virtuals,SAMUR,Samur AI,base,virtuals,,0.0465,46518701.00,,9995.50,168839.70,,4.50,12.70,-3.80,13.00,29299.40,12.70,0.00,,,,1000000000.00,0.0403309205,0.0529523071,32.61,0.0460614924,,,,,,,,,,,,,,0.00,0.00,0x0A023cada7116692A11Bff0307bd7A84daB5a404,,,,,True,False,0.00,,,,,,,,,9374,,,,64,-87.5,3,-25,9374,,2025-06-13T08:40:05.485Z
wrapped-cygnus-usd,WCGUSD,Wrapped Cygnus USD,base,base,,1.1400,41886695.00,41886695.00,580.63,9292.40,-0.06,-0.42,-1.39,-9.99,167.10,195.00,-0.30,243.40,1.1400,1.2600,36809088.77,,0.9613029802,1.1569707674,38.84,1.0015150950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.724Z
goplus-security,GPS,GoPlus Security,base,base,,0.0230,41726380.00,230100254.00,12902260.00,9359.70,0.18,-9.59,8.03,-12.98,21.40,69.40,6.20,-10.30,0.0255,0.2198,1813400000.00,,0.0226042556,0.0293529539,42.12,0.0260311891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.190Z
liquity-usd,LUSD,Liquity USD,base,base,,1.0010,41436555.00,41436555.00,250423.00,441813.90,0.08,-0.07,-0.01,-0.03,97.90,5.90,-0.10,-1.60,1.0030,1.1600,41410956.40,,0.9893665895,1.0045715607,47.06,0.9952143917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.187Z
keyboard-cat-base,KEYCAT,Keyboard Cat (Base),base,virtuals,,0.0040,40388349.00,40388349.00,4162750.00,1758733.90,0.33,-9.02,-2.51,-41.90,,,,,0.0045,0.0159,10000000000.00,10000000000.00,0.0035861163,0.0052694139,34.33,0.0044717860,592779,0.01,3.00,26396529020.53,263.97,200078102.55,2.00,1589290593.64,15.89,4293912650.31,42.94,5400256084.90,54.00,94553131.60,1113968.50,0xe6202315173ADdC91A3968A99a2F21a8Dd8edE63,,,,,True,True,100.00,1,,,,8329,-18.47,828,-14.64,20075,289,0.016917821443384173,,21743,5.34,2102,16.33,20075,288,2025-06-13T08:42:43.165Z
xion-2,XION,XION,base,base,,1.1000,39376525.00,220825403.00,10728007.00,4.00,1.29,-6.88,-13.86,-9.76,-29.30,22.20,-13.50,-3.60,1.2400,6.8300,35663039.01,,0.0012826569,11748.0876019623,39.15,1.3481894615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.708Z
axondao-governance-token,AXGT,AxonDAO Governance Token,base,base,,0.0876,39331941.00,87630829.00,329954.00,61994.80,-0.07,-16.77,18.26,-24.18,139.50,-15.80,13.90,-18.40,0.1070,0.9711,448836801.65,,0.0771093223,0.1238478099,29.29,0.1057778479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.184Z
doginme,DOGINME,doginme,base,base,,0.0006,37973782.00,37973782.00,4292675.00,3607494.10,0.13,-9.59,-0.79,-48.11,-1.00,-82.40,-5.00,-41.30,0.0006,0.0018,67619308450.62,,0.0005138277,0.0007161884,33.68,0.0006196356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.191Z
origin-protocol,OGN,Origin Token,base,base,,0.0511,35980989.00,72204971.00,8072447.00,560396.00,0.47,-8.57,-5.67,-29.69,-15.70,3.70,-7.60,-28.20,0.0561,3.3500,702460429.00,,2408.8185500154,2859.5885136528,10.51,2672.1448298042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.188Z
game-by-virtuals,GAME,GAME by Virtuals,base,virtuals,,0.0344,34422497.00,34422497.00,8639102.00,8954910.70,1.14,-12.14,21.68,-26.08,,,,,0.0409,0.3918,1000000000.00,1000000000.00,0.0318075073,0.0465048167,26.51,0.0391208742,274743,0.03,136.00,821916762.34,82.19,59977738.25,6.00,277583828.47,27.76,426899973.22,42.69,478166638.40,47.82,544938.40,771340.30,0xd38493119859b8806ff28c32c41fdd67ef41b8ef,2014.80,,,,True,False,0.00,1,0.00,0.19132842534329197,137.11,18395,110.49,313,-0.32,16000,358,0.13467350516230678,241.5,27134,-29.59,627,-9.13,16000,356,2025-06-13T08:42:47.416Z
ix-swap,IXS,IXS,base,base,,0.1882,33910367.00,33910367.00,266386.00,145147.90,-0.08,-16.43,34.67,-18.16,-50.10,9.60,30.00,-14.20,0.2258,0.8310,180000000.00,,0.1956873094,0.2434885297,17.22,0.2239513630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.191Z
gains-network,GNS,Gains Network,base,base,,1.1300,33880046.00,33880046.00,3706001.00,34598.90,-0.33,-5.33,0.98,-31.83,37.80,48.40,-1.60,-31.80,1.2400,12.4800,29753241.00,,1.1056398811,1.2842367513,30.75,1.2188054333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.186Z
bankercoin-2,BNKR,BankrCoin,base,base,,0.0003,33504949.00,33504949.00,13597734.00,2107330.40,-3.12,-10.64,29.38,6.63,23.60,-33.10,28.40,15.10,0.0004,0.0004,100000000000.00,,0.0003178973,0.0004201428,32.37,0.0003752825,,,,,,,,,,,,,,,,,,,,,,,,,,4.81886189296304,-47.67,217302,-27.58,6371,-15.14,50720,1246,6.84741654352571,46.24,647490,4.55,16841,24.5,50720,1194,2025-06-13T08:45:23.715Z
wayfinder,PROMPT,Wayfinder,base,base,,0.1478,33294242.00,148701193.00,68667223.00,483377.10,-0.13,-19.24,-16.05,-55.85,-11.90,-42.40,-14.50,-50.90,0.1836,0.6071,223900304.00,,0.1468487434,0.2067160584,22.38,0.1793589427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.180Z
peapods-finance,PEAS,Peapods Finance,base,base,,3.2900,32670845.00,32670845.00,595345.00,105468.10,-0.10,-7.51,1.05,-10.36,-3.00,-0.30,-1.60,-10.30,3.5500,11.7400,9938146.20,,3.1277907876,3.5971456046,58.27,3.3909998268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.709Z
yneth-max,YNETHX,ynETH MAX,base,base,,2649.7900,31593666.00,31593666.00,44923.00,2070.30,-0.04,-8.11,2.97,-4.84,-40.80,-85.80,5.10,20.00,2899.6300,4045.2100,11922.94,,,,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.717Z
cortex-2,CX,Cortex,base,base,,0.0255,30965560.00,42138498.00,34342.00,250659.80,0.41,-9.17,-8.31,-52.95,4.10,-82.90,-9.30,-48.70,0.0284,0.0857,1210000000.00,1646590000.00,0.0248389602,0.0314190027,22.11,0.0292364794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.180Z
auki-labs,AUKI,AUKI,base,base,,0.0150,30821209.00,149783436.00,125661.00,618827.20,-0.38,-11.35,-13.49,-33.82,-26.00,-35.00,-10.40,-27.60,0.0177,0.0606,2057002976.65,,0.0146285569,0.0178083313,18.15,0.0161476272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.184Z
synapse-2,SYN,Synapse,base,base,,0.1398,30810943.00,35161627.00,5846837.00,,-0.02,-9.39,-9.22,-53.29,46.50,-66.10,-11.80,-49.60,0.1560,4.9200,219066529.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.180Z
bobo-coin,BOBO,BOBO Coin,base,base,,0.0000,29350630.00,29387647.00,2419633.00,118555.90,-0.04,-11.07,24.56,-22.22,-23.80,36.80,21.40,-22.30,0.0000,0.0000,66400699866474.00,,0.0000003981,0.0000006052,20.22,0.0000004795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.709Z
torus,TORUS,Torus,base,base,,0.4346,29283215.00,62587601.00,280484.00,1452492.10,-1.56,-6.65,29.05,45.60,200.40,346.00,19.20,38.90,0.4660,1.0560,67374095.92,,0.3009492230,0.5386585336,58.00,0.4485689354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.716Z
based-fartcoin,FARTCOIN,Based Fartcoin,base,base,,0.0003,29220342.00,29220342.00,646095.00,1903223.50,0.05,-14.66,21.69,-42.84,32.60,2.30,29.80,-35.80,0.0004,0.0009,100000000000.00,,0.0002705200,0.0004221665,24.99,0.0003450599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.188Z
maverick-protocol,MAV,Maverick Protocol,base,base,,0.0485,29099867.00,97579836.00,3471870.00,334341.40,-0.31,-11.69,-6.23,-39.58,32.50,-37.50,-7.50,-39.00,0.0552,0.8047,596431975.18,,0.0479707295,0.0627219121,23.46,0.0559724180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.192Z
tree-capital,TREE,Tree,base,base,,0.2877,29055854.00,33806522.00,57946.00,710631.30,0.56,-6.34,-10.64,-14.21,0.90,-64.80,-11.50,-9.90,0.3146,0.3697,101361867.10,,0.2723176076,0.3438702025,23.42,0.3158904982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.193Z
mister-miggles,MIGGLES,Mr. Miggles,base,base,,0.0282,27313165.00,27313165.00,6444697.00,1412179.20,-1.28,-13.69,-2.15,-47.53,4.00,-33.10,-4.70,-44.50,0.0329,0.1913,958764787.51,,0.0265580248,0.0385613604,28.66,0.0326235562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.708Z
zora,ZORA,Zora,base,base,,0.0085,26820465.00,85197593.00,22089464.00,1172414.40,0.36,-10.75,-15.67,-30.58,1.20,-18.40,-17.90,-20.40,0.0096,0.0344,3148030824.79,,0.0083244687,0.0109028826,31.18,0.0096434563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.185Z
radiant-capital,RDNT,Radiant Capital,base,base,,0.0213,26320471.00,32004682.00,6225360.00,642269.20,0.04,-11.69,-5.20,-36.75,13.40,-55.00,-5.90,-33.80,0.0242,0.5853,1233591629.00,,0.0210590680,0.0260360375,23.19,0.0241755437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.707Z
limewire-token,LMWR,LimeWire,base,base,,0.0765,26191048.00,48401283.00,2655195.00,39359.10,3.23,-5.55,-6.09,-29.45,-45.40,-3.10,-8.50,-24.80,0.0827,1.7900,342555366.61,,0.0720902327,0.0883082895,20.04,0.0813441447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.707Z
kendu-inu,KENDU,Kendu Inu,base,base,,0.0000,25407693.00,25532079.00,153308.00,93393.30,3.26,-10.99,15.02,10.87,35.90,-69.50,7.40,9.90,0.0000,0.0003,991891221997.57,996747147258.92,0.0000229192,0.0000337517,18.71,0.0000273607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.720Z
mamo,MAMO,Mamo,base,virtuals,,0.0814,25196480.00,81700208.00,10648938.00,2248814.20,2.54,-10.52,8.16,,,,,,0.0944,0.0966,308401659.25,1000000000.00,0.0649777280,0.0974550152,38.65,0.0831837800,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:42:49.624Z
genius-ai,GNUS,GENIUS AI,base,base,,2.0000,24912860.00,30469556.00,25570.00,30116.40,-0.21,3.96,-3.83,-15.56,27.70,18.00,1.80,-14.90,2.1900,45.2600,12422964.50,,19.1678777785,25.0347776360,59.94,22.0810711498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.709Z
renzo,REZ,Renzo,base,base,,0.0092,24290059.00,92302336.00,21816028.00,30289.70,0.09,-13.76,-9.22,-46.55,35.20,-51.60,-11.30,-45.70,0.0107,0.2782,2631575802.54,,0.0089867426,0.0143954995,18.49,0.0109945219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.190Z
metacade,MCADE,Metacade,base,base,,0.0143,24142874.00,28687962.00,834343.00,392650.30,0.32,-11.84,-4.88,-33.17,-32.80,-84.00,-8.60,-28.20,0.0166,0.0472,1683136191.98,,0.0142758229,0.0168301635,11.00,0.0161603784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.712Z
tokenbot-2,CLANKER,tokenbot,base,base,,23.4200,23419292.00,23419292.00,5569644.00,1016196.20,0.36,-9.15,-7.06,-39.15,32.40,-41.70,-9.90,-32.50,26.6700,141.5400,1000000.00,,22.5344433221,28.6189509696,32.82,25.8544493268,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125427072378,-8.57,60548,150.12,1003,145.83,14937,547,0.3108291261801432,23.29,89744,77.58,1566,78.16,14937,544,2025-06-13T08:45:15.189Z
orbiter-finance,OBT,Orbiter Finance,base,base,,0.0073,22801367.00,73552796.00,6420458.00,6914.30,0.27,-14.13,-21.71,-41.61,-95.30,164.00,-24.90,-39.20,0.0087,0.0329,3100000000.00,,0.0073480590,0.0095266558,7.36,0.0087893076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:15.189Z
electronic-usd,EUSD,Electronic USD,base,base,,1.0000,22720795.00,22720795.00,411435.00,1621601.50,-0.01,0.00,0.12,0.06,-50.70,-45.60,2.30,2.60,1.0000,1.1300,22720548.96,,0.9924713369,1.0055146741,50.47,0.9992709233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.710Z
empyreal,EMP,Empyreal,base,base,,72.9300,21948876.00,21948876.00,399458.00,186908.60,-0.40,-7.83,3.97,-37.05,16.70,16.80,4.00,-36.90,86.1000,495.3900,300000.00,,68.7933121796,94.8842012839,43.93,83.7482162973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.716Z
ageur,EURA,EURA,base,base,,1.1400,21538909.00,21538909.00,1315204.00,454.60,-0.12,-0.38,0.26,2.59,280.50,36.60,-3.40,-2.80,1.1600,1.2000,18830054.75,,,,44.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:23.711Z
