id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
suissma-ai-by-virtuals,SUISS,SUISSMA AI,base,virtuals,,0.0000,22481.00,,3192.20,28788.30,,22.80,52.30,43.70,14386.40,-94.20,0.00,43.70,,,,1000000000.00,,,60.94,,193,7.22,189.00,61464416.91,6.15,857272.76,0.09,209635178.02,20.96,231148362.62,23.11,232904256.50,23.29,80044621.50,0.00,0xdeab75e09236ef372115515691b4848543e9c445,356.90,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T17:05:58.980Z
0x9a304a84e3758e666a38da1bfdb74f18d73dc8e3-prototype,MIKO,Miko the Neko,base,virtuals,,0.0000,14338.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,,,,,,15911291.61,1.59,15911291.61,1.59,15911291.61,1.59,0.00,0.00,0x28582ca65d5da6895f8c292dd136b5beb41ae41d,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.086Z
0x59e707213d9209ab082a2e37c3f2c9713fd9c8a2-prototype,LUMEN,LUMEN,base,virtuals,,0.0000,13622.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,305,,,599271206.03,59.93,479617.29,0.05,104866132.80,10.49,155182461.35,15.52,155240843.56,15.52,0.00,0.00,0xb60acdeecf59e460051ca23ce6adbeeb8a58e385,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:16.354Z
0x5130383f3eab6c7e40352121c01236347b9908a3-prototype,HIERO,HIERO TERMINAL,base,virtuals,,0.0000,10650.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,10,,9.00,739440183.43,73.94,44694592.04,4.47,44694592.04,4.47,44694592.04,4.47,44694592.04,4.47,0.00,0.00,0x9d26e441cc117e1b47f9f3300e97c44854d0d4a5,0.60,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:26.693Z
0x11e14cb036dd396a1cc7cffebd13d0b0267e6c93-prototype,BI16Z,bi16z,base,virtuals,,0.0000,10574.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,10,,8.00,433216503.39,43.32,41274311.58,4.13,41274311.58,4.13,41274311.58,4.13,41274311.58,4.13,0.00,0.00,0xffa12fcd204b4a170c8569dd012d01fd9d12a14d,0.50,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.665Z
0x81a3c520afa5a152b2252870ace224805fcce354-prototype,KAIA,Zoloft_Queen,base,virtuals,,0.0000,10504.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,7.00,,,,,38057130.07,3.81,38057130.07,3.81,38057130.07,3.81,0.00,0.00,0x0e234767b25a0d40f9b28787ecbdf7fc380dfae9,37962391.60,3.80,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:26.697Z
0x3689aee6bedee1bc9a71e83a5ef1718542613418-prototype,TIFF,Tiffany,base,virtuals,,0.0000,9798.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,27,,,168125894.41,16.81,4032287.43,0.40,4032287.43,0.40,4032287.43,0.40,4032287.43,0.40,0.00,0.00,0xc665dead7adfc9086c78b5377b01301458fc7381,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:06:03.136Z
0x42d91a8f13ac0cc1758cbfe5a1bc358215ae5469-prototype,ETFN,ETFNavigator,base,virtuals,,0.0000,9764.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,5.00,98942991.23,9.89,2287418.67,0.23,2287418.67,0.23,2287418.67,0.23,2287418.67,0.23,0.00,0.00,0x4c1f5b7c6b647d514f2fa6314ce242304c58aa1e,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:03:03.162Z
0x218a4ff4945e4675c7a15f6101684b56a9c946c6-prototype,BIT,Bit Bounty,base,virtuals,,0.0000,9736.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,,372137802.56,37.21,841195.94,0.08,841195.94,0.08,841195.94,0.08,841195.94,0.08,0.00,0.00,0xd38d3d9cbfe4c023be3396fd397022002eba047d,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:02:02.808Z
0xfa64aa2e4736631ef2c0f1fa537585735d9a99c9-prototype,DRSPR,DreamSpire,base,virtuals,,0.0000,9722.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,10,,8.00,,,,,110819.54,0.01,110819.54,0.01,110819.54,0.01,0.00,0.00,0xf8ad55e4b0dc97f059bf95370c384888d263748f,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:54:46.509Z
0xad6bbabcd4dce68d016c9b9de3c94b4ad6ab4d96-prototype,RUSAI,RussianAIgen,base,virtuals,,0.0000,9722.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,8.00,,,,,108845.38,0.01,108845.38,0.01,108845.38,0.01,0.00,0.00,0xa07f377ac20db78caf2a3082120f8ee5abe5c039,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.191Z
0xe3c415a12244fa1e7a4d37b5969f56fae07ceae1-prototype,SFGE,StoryForge AI,base,virtuals,,0.0000,9722.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,2.00,,,,,106590.13,0.01,106590.13,0.01,106590.13,0.01,0.00,0.00,0x21008562eb6d0a6faff08726ff43e0c629401311,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:51:54.366Z
0x88a16709e2d6a46a8e1d1145e5cf8f3f3fc4caed-prototype,FUG,FUG,base,virtuals,,0.0000,9722.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,5.00,,,,,108884.95,0.01,108884.95,0.01,108884.95,0.01,0.00,0.00,0xa6a40550b81738d0d2d050cb89582da6200a9275,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:04.971Z
vertex-protocol,VRTX,Vertex,base,base,,0.0219,11984279.00,21825582.00,1813308.00,12860.30,-0.79,-11.26,-38.67,-42.56,190.00,-42.70,-38.40,-38.30,0.0249,0.5201,549093234.38,,0.0226679102,0.0381245438,11.38,0.0302324207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:27.435Z
gud-tech,GUD,Gud Tech,base,base,,0.0043,3545750.00,4271988.00,61743.00,97957.50,0.48,-5.46,-11.41,-17.10,23.50,27.50,-18.80,-24.10,0.0045,0.0230,830000000.00,,0.0006012323,0.0010165825,25.09,0.0008425450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5917,127,,,288,-90.45,4,-94.59,5917,126,2025-06-18T17:00:35.547Z
xavi-by-virtuals,XAVI,XAVI by Virtuals,base,virtuals,,0.0008,794443.00,794443.00,8334.14,186775.90,-1.93,-13.35,-52.22,-50.75,-56.60,39.80,-53.20,-48.10,0.0009,0.0075,1000000000.00,1000000000.00,0.0007945179,0.0011799257,27.37,0.0010031277,43360,0.01,52.00,75054418.41,7.51,811451.62,0.08,64228394.13,6.42,146670954.37,14.67,173897389.03,17.39,0.00,0.00,0xb5fd0d8afc546b0049419a6fcefbc6bcfdd948a7,,,,,True,True,100.00,1,,0.015881603988167167,-36.57,8302,69.95,347,38.25,3349,102,0.016522330084978925,-57.38,16674,-44.32,780,21.68,3349,101,2025-06-18T17:05:59.189Z
satoshi-ai-agent-by-virtuals,SAINT,Satoshi AI agent by Virtuals,base,virtuals,,0.0006,640241.00,640241.00,76291.00,229656.40,0.70,-4.08,-26.79,-37.44,266.40,2373.60,-28.40,-34.60,0.0007,0.0306,1000000000.00,1000000000.00,0.0006177995,0.0007992771,40.26,0.0007075280,101400,0.01,673.00,,,,,171932780.21,17.19,248227693.46,24.82,282268637.37,28.23,345482.00,24410.30,0xc8eb51949dc9536d2d5910f20b789ac6ca446810,,,,,True,False,65.24,7,0.10,,,,,,,,,,,,,,,,,2025-06-18T17:05:06.264Z
warpcore,CORE,Warpcore,base,base,,26.0400,148653.00,148653.00,4.35,2581.60,-0.18,1.59,-13.95,-1.43,-99.30,-91.90,-12.50,-14.00,26.2900,100.2200,5708.01,,24.5196310390,36.2995416475,30.32,28.7355350658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:01:00.080Z
aagent-ai,AAI,Aagent.ai,base,base,,0.0004,131613.00,355601.00,152890.00,,-13.42,-35.79,,,0.00,0.00,0.00,0.00,0.0006,0.0018,328989808.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:01:45.079Z
breakout-bro-by-virtuals,BOB,Breakout Bro by Virtuals,base,virtuals,,0.0001,70769.00,70769.00,96.70,57925.50,-1.11,-4.33,-27.65,-28.80,-70.10,-70.30,-26.30,-32.80,0.0001,0.0103,1000000000.00,1000000000.00,0.0000729983,0.0001009367,46.57,0.0000838437,37866,,39.00,210646872.10,21.06,4649203.92,0.46,193618376.41,19.36,323295076.23,32.33,376559806.73,37.66,9817545.80,150000.00,0x95daa9207b9df4b313cb8d11d08f54bc2d7b486c,,,,,False,False,45.19,4,2.18,,,,,,,1965,70,,,,,,,1965,70,2025-06-18T17:01:01.441Z
0x9eb54e00863b6e12eed39b6081e018fec8336ebc-prototype,GAIA,GAIA,base,virtuals,,0.0000,17145.30,,0.00,,,-5.60,-22.70,-26.10,-100.00,-100.00,-23.30,-24.00,,,,,,,,,881,,880.00,776290494.84,77.63,29353875.14,2.94,131857219.65,13.19,210356688.97,21.04,236465881.95,23.65,0.00,0.00,0x72e90c673d456fac8f4d5e65a18c443554d1f434,1522971.60,0.20,,,False,False,13.12,1,0.15,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.115Z
0xa255e40b2ae965c0d365294a9c4e3a7761def45f-prototype,CAPO,ON-CHAIN CAPO,base,virtuals,,0.0000,13929.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,26,,25.00,,,,,1581757.31,0.16,1581757.31,0.16,1581757.31,0.16,0.00,0.00,0xb3a8aa59821e1c22ac0f35c3aeb81852ef87f140,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:41.233Z
0xfeb7f28c6ce15b9e2b587b5b12485bb42c083ecf-prototype,ALEXA,Alexa,base,virtuals,,0.0000,13887.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,,,,,48611.95,0.00,48611.95,0.00,48611.95,0.00,0.00,0.00,0xffe06cb4807917bd79382981f23d16a70c102c3b,48612.00,,,,False,False,0.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T16:53:37.494Z
0x06e6c8f6f3e7617b5d873a95703aa46571a5288a-prototype,$NIX,Nebula Nix (Model NX-10),base,virtuals,,0.0000,13886.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,217037270.44,21.70,9000.00,0.00,9000.00,0.00,9000.00,0.00,9000.00,0.00,0.00,0.00,0x425c90b7ca97bec31aa2ae2eb58f683f5d11e03a,9000.00,,,,False,True,99.97,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.521Z
0xac838aa63b738f8004fd68a814c8843a60cd7e22-prototype,DAVE,Degen Dave,base,virtuals,,0.0000,13800.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,6.00,,,,,,,,,,,0.00,0.00,0xf138d76669f3ad191340e57f2d4b5f59d4819423,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.188Z
0xf05967b568e35a75b5eab29f29882f8badafa83e-prototype,VIOLET,VIOLET,base,virtuals,,0.0000,9898.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,4.00,,,,,9078815.77,0.91,9078815.77,0.91,9078815.77,0.91,0.00,0.00,0x453f599df325c69fa56df48f9c9e059d46697c27,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:52:47.943Z
dora-ai-by-virtuals,DORA,DORA AI by Virtuals,base,virtuals,,0.0006,545279.00,638187.00,4207.70,174997.20,-4.68,-9.42,-38.27,-61.34,-78.40,-91.80,-37.20,-58.20,0.0007,0.0233,854419230.90,1000000000.00,0.0006395265,0.0008986700,32.53,0.0007718796,80484,0.02,63.00,254267380.76,25.43,8508412.92,0.85,255273287.62,25.53,417208397.81,41.72,490311411.38,49.03,211031.60,92025.30,0xf09ca38783161cd0d3bdfce28799f09b23894805,,,,,True,True,95.99,14,1.26,,,7,-99.35,,,6273,54,,,1083,-71.06,63,-66.13,6273,54,2025-06-18T16:49:27.845Z
0xf2a35e6597ce81070ccc0e3c98e45b1e294783a4-prototype,BTC,Big Titty Committee,base,virtuals,,0.0001,53979.70,,0.00,,,-5.30,-22.90,-16.90,0.00,-100.00,-22.90,-16.50,,,,,,,,,212,,208.00,932781653.33,93.28,380381689.88,38.04,190308365.06,19.03,484179527.09,48.42,492811965.66,49.28,0.00,0.00,0x1ce6f43c4481fb563764c06aeafe99ffe4a06118,37637029.90,3.80,,,False,False,0.00,1,3.76,,,,,,,,,,,,,,,,,2025-06-18T16:53:54.093Z
suissma-ai-by-virtuals,SUISS,SUISSMA AI,base,virtuals,,0.0000,22481.00,,3192.20,28788.30,,22.80,52.30,43.70,14386.40,-94.20,0.00,43.70,,,,1000000000.00,,,60.94,,193,7.22,189.00,61464416.91,6.15,857272.76,0.09,209635178.02,20.96,231148362.62,23.11,232904256.50,23.29,80044621.50,0.00,0xdeab75e09236ef372115515691b4848543e9c445,356.90,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T17:05:58.980Z
0xebdb7ed707c3cbf830860cfa80058c400905579f-prototype,ACE,Ace the Pokémon Pro,base,virtuals,,0.0000,14828.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,138580.79,0.01,,,,,,,,,0.00,0.00,0x28582ca65d5da6895f8c292dd136b5beb41ae41d,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:35:56.193Z
0x7daf02100c62b1974c80941582db1ace4408a779-prototype,NEXUS,NeuroNexus,base,virtuals,,0.0000,14259.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,114,,110.00,1251328195.93,125.13,141630901.29,14.16,174034069.33,17.40,174375209.51,17.44,174375209.51,17.44,0.00,0.00,0xd5e3957c20fb5c8d134ce7d29829d064ac26b950,,,,,True,False,0.00,2,14.16,,,,,,,,,,,,,,,,,2025-06-18T16:53:47.162Z
0x4d3a0505588d89b5c8474364373c66b5c31ecb19-prototype,SCAT,Stellar elon musk cat,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,104959076.13,10.50,,,,,,,,,0.00,0.00,0x2d51e0b3d6fdc4b74b15cd71e2d18c85a07f79d8,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:03:03.225Z
0x75b55fdbbd3fd6d2a4eff2661416b577c22bba98-prototype,ZEUS,ZeusAI,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,4.00,,,,,0.88,0.00,0.88,0.00,0.88,0.00,0.00,0.00,0x898e5f900972ce7fe98932d5f8ca5ac20e162ab7,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:04.905Z
bvyfgoy63a4b4fipoyktrn4hzbvjio7dqebxqdg4virt-prototype,LEAXBT,aiLeaXBT,base,virtuals,,0.0000,11820.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:11.548Z
0x79fc8e1dcc98b2ef1ccf0cee0c7c57fc471b1312-prototype,100,Queen,base,virtuals,,0.0000,10045.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,3.00,,,,,16352925.38,1.64,16352925.38,1.64,16352925.38,1.64,0.00,0.00,0x84a080e6194695abc131f0444fb23f177dd7069e,16232169.20,1.60,,,False,False,0.00,1,1.62,,,,,,,,,,,,,,,,,2025-06-18T17:05:04.927Z
0xd89b5389e30d5d34528be5a8746894fa0844c4c0-prototype,$VIBE,Vibe Track,base,virtuals,,0.0000,9913.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,57,,55.00,,,,,9793354.74,0.98,9793354.74,0.98,9793354.74,0.98,0.00,0.00,0x30f21d65b38ae778fb3094fe5485af49e578c0ac,100000.00,,,,False,False,54.09,1,0.01,,,,,,,,,,,,,,,,,2025-06-18T16:52:47.962Z
0xed7cc4b2c59af575f2c79a69b6129989b77c16e5-prototype,FALCON,Falcon Stable,base,virtuals,,0.0000,9867.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,33,,,,,,,7479328.14,0.75,7479328.14,0.75,7479328.14,0.75,0.00,0.00,0x1c11705fa58913fd98d1120eb2a43e88c550104e,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:52:44.125Z
aerodrome-finance,AERO,Aerodrome Finance,base,base,,0.8339,693499784.00,1378753720.00,128778494.00,57332354.60,-1.50,15.90,35.77,33.55,,,,,0.8499,2.3200,832478157.04,1655057987.11,0.6935633691,0.8782480504,72.79,0.7825541957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T16:45:59.130Z
ari,ARI,ARI,base,base,,0.0062,2958790.00,2958790.00,7935.48,110769.70,0.00,-7.20,-13.09,64.08,89.00,8.80,-15.30,58.60,0.0067,0.0100,479632972.00,,0.0059748915,0.0071269360,31.26,0.0064394779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:35.565Z
aagent-ai,AAI,Aagent.ai,base,base,,0.0004,131613.00,355601.00,152890.00,,-13.42,-35.79,,,0.00,0.00,0.00,0.00,0.0006,0.0018,328989808.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:01:45.079Z
0xa84e896b3ae374b4f13fb052ca16755b0859c0ec-prototype,NOVA,Nova Council,base,virtuals,,0.0000,22196.00,,0.00,,,-4.30,-24.10,-18.50,0.00,0.00,-22.90,-17.00,,,,,,,,,151,,155.00,,,,,318210432.81,31.82,337851565.50,33.79,338247684.93,33.82,0.00,0.00,0x6d1bbfa694bfa3f474185bb611a4da863facaa76,,,,,True,False,0.00,2,20.00,,,,,,,,,,,,,,,,,2025-06-18T16:53:50.523Z
0x1559093ea2c9eae6b07421042d18c160561c189d-prototype,PILL,Red Pill,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,,279580429.32,27.96,,,,,,,,,0.00,0.00,0x568dc476b4af661248caea5f43ba861aee1a03fe,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:24.502Z
0x2ad8f48f916f1ecb0d042b727693ed7ff387a2bd-prototype,CATAI,Keycat,base,virtuals,,0.0000,13800.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,254147741.93,25.41,0.65,0.00,0.65,0.00,0.65,0.00,0.65,0.00,0.00,0.00,0x51916203edf8181a50599df14e29c43a27bbba92,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:02:02.924Z
0x98734015de643c18553995c523759fc4cc8b962f-prototype,WHY,WhyGay,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,,623466643.07,62.35,,,,,,,,,0.00,0.00,0xac40ac1b19462bb080145df3f1bdd0f006c3b406,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:06:10.916Z
13na28vuw5pnf7fexudwfbxdda5wsughykzbwkyxvirt-prototype,HALO,Halo Agent,base,virtuals,,0.0000,11657.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:11.522Z
0x99a75d8b59f14a7ad34489dd62610abc1e5cdf4f-prototype,AIGENT,AIgentLayer,base,virtuals,,0.0000,11206.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,146,,144.00,,,,,68692989.38,6.87,68700124.54,6.87,68700124.54,6.87,0.00,0.00,0xa1e1f81fa8fef587707f093ee1aef355ab3bee85,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.081Z
0x97f5d370ef39f02c360279743a487b5920fc0518-prototype,BLOCK,Blockletter,base,virtuals,,0.0000,11172.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,236,,231.00,,,,,59715236.95,5.97,67280203.18,6.73,67280203.18,6.73,0.00,0.00,0x9957967f46dc267bd2d888c6646c79004fcfb072,0.90,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.060Z
0x3811f52e9b7c31a6c6a8dc9f35d6cf6cac89f3d1-prototype,SNAKE,Snakify,base,virtuals,,0.0000,13800.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,3.00,69492444.96,6.95,,,,,,,,,0.00,0.00,0x7b0de89ce910089d3b0a64abd7994c26871b4e88,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:03:03.047Z
0x59e707213d9209ab082a2e37c3f2c9713fd9c8a2-prototype,LUMEN,LUMEN,base,virtuals,,0.0000,13622.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,305,,,599271206.03,59.93,479617.29,0.05,104866132.80,10.49,155182461.35,15.52,155240843.56,15.52,0.00,0.00,0xb60acdeecf59e460051ca23ce6adbeeb8a58e385,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:04:03.838Z
0xe443732c09d9d18535e63af42f346fffec107f5f-prototype,ALL,ALL - AI Agent Aggregator,base,virtuals,,0.0000,11416.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,104,,101.00,727650759.49,72.77,2807655.55,0.28,77286408.57,7.73,77286410.17,7.73,77286410.17,7.73,0.00,0.00,0xc3f779f32127c03e031eebef6d804e5d87719b60,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:12.475Z
0x26e80913d78dd7cba5903843780a0cbc9fd045ab-prototype,ENIGMA,Esoterica,base,virtuals,,0.0000,10287.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,104,,,655023626.34,65.50,23451217.28,2.35,27729714.76,2.77,27949322.03,2.79,27949322.03,2.79,0.00,0.00,0x5f59040c85c7788a33383241fc54b163d1a0c3be,3457071.10,0.30,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:26.704Z
0x0f3ed3c553e41306d17625aeffd7be4185b11c51-prototype,CRIMZY,CrimzynIO,base,virtuals,,0.0000,10247.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,11.00,298618690.84,29.86,26055214.39,2.61,26055214.39,2.61,26055214.39,2.61,26055214.39,2.61,0.00,0.00,0x25f8b00a6a749650d9c9fe3a5e4263c77a2daec9,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.649Z
0xf56251ecaa013b2f78d605a56ae71cb32d5c56c6-prototype,DAMON,damon,base,virtuals,,0.0000,10041.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,23,,21.00,569333104.10,56.93,16137360.90,1.61,16137360.90,1.61,16137360.90,1.61,16137360.90,1.61,0.00,0.00,0x3e67ee0ddbb39795d3bc33c289d17f36ead2cd46,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:52:56.163Z
0x9d15cec0c6dd5accfd2769a950ce93db6de8a75c-prototype,LOLITA,Loli AI,base,virtuals,,0.0000,9902.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,11.00,,,,,9277362.26,0.93,9277362.26,0.93,9277362.26,0.93,0.00,0.00,0xb2b1f180430b694914eb7e11b0409897430806a1,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.104Z
0x13d0710cb95d52309568cc3164691f5fe57115e0-prototype,NIA,Nia,base,virtuals,,0.0000,9881.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,10.00,436475324.22,43.65,8214289.63,0.82,8214289.63,0.82,8214289.63,0.82,8214289.63,0.82,0.00,0.00,0xc4c57c2d1d6bbe6575f7839861252d3cbb79e96c,8182494.40,0.80,,,False,False,0.00,1,0.82,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.690Z
0x1a10d1916ed94145a9ec22c9fa7bb68d4079e598-prototype,CREEPY,Glow Haunt,base,virtuals,,0.0000,9830.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,151292210.73,15.13,5619085.62,0.56,5619085.62,0.56,5619085.62,0.56,5619085.62,0.56,0.00,0.00,0xbd20c39fa9138fa91edd4a4ef9a07d48ab1d6a90,5619085.60,0.60,,,False,False,0.00,1,0.56,,,,,,,,,,,,,,,,,2025-06-18T17:02:02.656Z
